N,Hmax,obs_count,placement,cover_enabled,poison_rate,accuracy,total_guesses,correct_guesses,total_messages,dummy_messages,dummy_fraction,graph_precision,graph_recall,graph_f1,estimated_nodes,estimated_edges,avg_confidence,total_replies,avg_reply_delay,conversation_threads,avg_path_length,path_diversity,seed
400,3,5,random,False,0.0,0.016219463356027232,4994,81,29466,0,0.0,0.7857142857142857,0.00038581600084178035,0.0007712532865907099,18,14,0.34584513195688593,17109,2.5345506623702114,15571,2.6062580601371073,0.9391502070182584,3
50,1,5,cluster,True,0.1,0.09158415841584158,808,74,3094,485,0.15675500969618616,0.84375,0.12980769230769232,0.225,32,64,0.41503993298452796,1149,1.8684895833333333,489,3.0213316095669036,0.7627666451195863,3
100,3,10,high-degree,False,0.0,0.05989110707803993,1102,66,6376,0,0.0,0.9879518072289156,0.0477021524141943,0.09100998890122086,60,83,0.39509385397878305,3288,2.1787878787878787,1792,2.85069008782936,0.8557089084065245,3
100,3,10,random,True,0.1,0.047481420313790254,2422,115,8263,1969,0.2382911775384243,0.8671875,0.06457242582897033,0.12019491066594476,86,128,0.3853701918157814,3206,2.12532501300052,1890,2.8258501754810603,0.8103594336197507,3
400,3,10,cluster,True,0.1,0.00967715703016996,24594,238,64301,34718,0.5399293945661809,0.9196428571428571,0.0036126407351548527,0.007197009398036544,86,112,0.36919475929176837,17226,2.526383981154299,24974,2.5787312794513304,0.8638901416774234,3
200,3,5,high-degree,True,0.05,0.01877265665458312,7724,145,22484,8290,0.3687066358299235,0.9047619047619048,0.008059954751131223,0.015977575332866156,62,63,0.37568388983110673,7976,2.3832335329341316,6978,2.6317826009606833,0.8523839174524106,3
300,1,5,cluster,True,0.1,0.011965811965811967,15210,182,41088,19132,0.4656347352024922,0.9215686274509803,0.0029303572541929048,0.00584213797389683,47,51,0.3619065341812152,12804,2.48167777104785,14841,2.587081386292835,0.8638045171339563,3
100,2,10,high-degree,True,0.05,0.04309987567343556,2413,104,8245,1930,0.2340812613705276,0.9148936170212766,0.07504363001745201,0.13870967741935486,81,141,0.40057837384433265,3227,2.12888198757764,1899,2.828259551243178,0.8115221346270467,3
150,2,10,high-degree,True,0.05,0.02305113160100587,4772,110,14885,4606,0.3094390325831374,0.9121621621621622,0.034281361097003554,0.06607929515418502,103,148,0.39101692425576967,5653,2.253192151977577,4127,2.6908296943231442,0.840174672489083,3
400,2,5,cluster,False,0.0,0.014385614385614386,5005,72,29601,0,0.0,0.875,0.00024551927326295114,0.0004909008029734562,12,8,0.3245,17244,2.544138418079096,15654,2.6098780446606535,0.9414208979426371,3
100,3,10,random,False,0.0,0.06654512306289881,1097,73,6359,0,0.0,0.9047619047619048,0.04421175101803374,0.08430393788130892,61,84,0.4014250552160041,3271,2.1441624365482235,1801,2.870577134769618,0.8611416889448027,3
75,1,10,high-degree,True,0.1,0.05355976485956891,1531,82,5498,1103,0.20061840669334302,0.9010989010989011,0.17136886102403343,0.2879719051799824,72,182,0.41048844415761215,2178,2.0671965317919074,1088,2.9183339396144055,0.793743179337941,3
75,2,10,random,True,0.05,0.05296343001261034,1586,84,5565,1166,0.20952380952380953,0.879746835443038,0.1452455590386625,0.2493273542600897,69,158,0.4090763239618369,2182,1.9364499634769905,1105,2.8977538185085354,0.7924528301886793,3
75,1,5,random,True,0.1,0.04556803995006242,1602,73,5588,1195,0.21385110952040087,0.8235294117647058,0.05851619644723093,0.10926829268292683,52,68,0.4108241799808941,2176,2.072714182865371,1093,2.9058697208303506,0.7886542591267001,3
200,2,5,high-degree,True,0.1,0.01539440203562341,7860,121,22695,8539,0.3762502753910553,0.9375,0.008484162895927601,0.016816143497757848,64,64,0.3727537784644875,7938,2.391132776230269,7051,2.6315047367261513,0.8502753910552985,3
400,1,10,random,True,0.1,0.009803449272569612,41516,407,109010,79370,0.7280983396018714,0.8465011286681715,0.013152818210515239,0.025903156731366995,283,443,0.3891580941161872,17283,2.595418955241323,28850,2.571626456288414,0.7868911109072562,3
50,3,10,cluster,True,0.1,0.08259212198221093,787,65,3070,460,0.1498371335504886,0.8181818181818182,0.23798076923076922,0.3687150837988826,46,121,0.43169863289811944,1150,1.8474358974358975,486,3.0104234527687295,0.7550488599348534,3
300,2,5,cluster,False,0.0,0.021488047273704004,3723,80,21776,0,0.0,0.9,0.0005611322401645988,0.0011215652065549254,14,10,0.33463205093496,12624,2.484725050916497,10529,2.6047942689199117,0.9275349008082292,3
400,3,5,high-degree,True,0.1,0.010395181915683524,24242,252,63368,33808,0.5335184951395026,0.8461538461538461,0.0011574480025253412,0.002311733800350263,42,39,0.36489622150447093,17203,2.5345860246623606,24815,2.5810188107562175,0.8678828430753692,3
200,3,10,random,True,0.1,0.017460521247913724,7789,136,22539,8440,0.374462043568925,0.8859060402684564,0.018665158371040724,0.03656003323639385,120,149,0.3779509732720179,7881,2.3938967136150233,6993,2.6318381472115,0.8501708150317228,3
200,2,5,cluster,True,0.05,0.01695357329160146,7668,130,22352,8209,0.36726020042949176,0.7777777777777778,0.006928733031674208,0.013735108619481429,57,63,0.3840922222122266,7925,2.351812865497076,7007,2.6302791696492482,0.8500805297065139,3
400,2,5,random,False,0.0,0.017254901960784313,5100,88,29710,0,0.0,0.8571428571428571,0.00042089018273648766,0.0008413672217353199,18,14,0.3446638905101899,17353,2.566039939273619,15608,2.6065634466509593,0.9401211713227869,3
50,1,5,high-degree,True,0.1,0.0678391959798995,796,54,3095,486,0.15702746365105008,0.8378378378378378,0.14903846153846154,0.2530612244897959,44,74,0.42888404638146177,1149,1.7422279792746114,488,2.995799676898223,0.7470113085621971,3
150,2,5,cluster,True,0.05,0.020776495278069254,4765,99,14792,4549,0.3075310978907518,0.8941176470588236,0.019299136617572373,0.037782749192145165,61,85,0.3814172733215708,5617,2.320443740095087,4138,2.6876690102758247,0.8384937804218496,3
150,2,10,high-degree,True,0.1,0.02347897100857493,4898,115,15006,4721,0.3146074903371985,0.910958904109589,0.03377348908075165,0.06513222331047992,99,146,0.3872329785138411,5659,2.3367633302151543,4142,2.685992269758763,0.8335332533653206,3
100,2,10,cluster,True,0.05,0.04266777133388567,2414,103,8332,1979,0.23751800288046088,0.8701298701298701,0.07795229784758581,0.1430859583555793,77,154,0.39046250389031545,3265,2.1463539010708823,1898,2.829332693230917,0.8048487758041286,3
150,3,10,cluster,False,0.0,0.030442274554853533,1741,53,10231,0,0.0,0.9782608695652174,0.01142712036566785,0.022590361445783132,46,46,0.39425020912650016,5605,2.261370916079436,3676,2.7031570716450006,0.8878897468478154,3
150,3,10,random,True,0.1,0.02837326607818411,4758,135,14791,4514,0.30518558582922045,0.860655737704918,0.026663280853224988,0.05172413793103448,94,122,0.3791127616886728,5651,2.291938997821351,4127,2.696437022513691,0.8423365560137922,3
200,1,10,high-degree,True,0.05,0.01996185632549269,7865,157,22614,8526,0.37702308304590076,0.9296875,0.016826923076923076,0.03305555555555555,103,128,0.37505538869243304,7870,2.396629480180394,7044,2.6282391438931634,0.8496948792783232,3
200,1,10,random,True,0.1,0.01896880967536601,7855,149,22459,8421,0.3749499087225611,0.8333333333333334,0.017675339366515837,0.03461644973691498,113,150,0.37950887948279854,7820,2.3785257169945484,7063,2.6331092212476066,0.8527093815396946,3
150,3,5,high-degree,True,0.1,0.023098937040065413,4892,113,15011,4627,0.30824062354273535,0.8977272727272727,0.02006094464195023,0.039244908097367116,78,88,0.38475229548201956,5758,2.3240768996032957,4105,2.682366264739191,0.8355206182133103,3
300,3,10,cluster,True,0.05,0.011368090944727557,15306,174,41492,19456,0.4689096693338475,0.883495145631068,0.005673670428330943,0.011274934952298353,87,103,0.36761554665981955,12884,2.5104853205512283,14765,2.583485973199653,0.8601658150968862,3
50,1,10,cluster,True,0.05,0.07402597402597402,770,57,3082,455,0.14763140817650877,0.8031496062992126,0.24519230769230768,0.37569060773480667,48,127,0.42535611262708617,1167,1.7962025316455696,487,3.010382868267359,0.754380272550292,3
300,1,10,random,False,0.0,0.020894722743102064,3733,78,21937,0,0.0,0.9354838709677419,0.0018080927738637071,0.003609209707529558,37,31,0.37902107494354303,12785,2.5112238622386225,10583,2.6073756666818615,0.9276564708027534,3
400,3,10,random,True,0.1,0.009694837601243558,24446,237,63668,34100,0.5355908776779544,0.9142857142857143,0.004489495282522535,0.008935115702767792,127,140,0.35942158656902556,17211,2.582364682399906,24783,2.5825375384808695,0.867044669221587,3
200,2,5,high-degree,True,0.05,0.01905127221582918,7821,149,22504,8397,0.3731336651261998,0.9714285714285714,0.009615384615384616,0.019042285074208905,62,70,0.37608749109809364,7889,2.4045657801835727,7036,2.625488801990757,0.847493778883754,3
50,1,10,cluster,True,0.1,0.08758169934640522,765,67,3059,448,0.14645308924485126,0.8461538461538461,0.23798076923076922,0.37148217636022507,48,117,0.4291610108580388,1151,1.8316062176165804,491,2.9980385746976137,0.7466492317750899,3
100,1,5,high-degree,False,0.0,0.03863845446182153,1087,42,6271,0,0.0,0.9428571428571428,0.019197207678883072,0.037628278221208664,34,35,0.3971646749893264,3183,2.157949790794979,1813,2.856322755541381,0.8572795407431032,3
150,3,5,cluster,False,0.0,0.032534246575342464,1752,57,10186,0,0.0,1.0,0.005078720162519045,0.01010611419909045,23,20,0.40556661589635407,5560,2.3618122977346276,3675,2.699096799528765,0.8869035931670921,3
200,1,10,random,True,0.05,0.021867321867321866,8140,178,23476,9323,0.39712898279093545,0.8943661971830986,0.01795814479638009,0.03520931522040476,117,142,0.3762969188334696,7935,2.3672237697307335,7097,2.6243823479298007,0.8406031691940705,3
150,3,5,high-degree,False,0.0,0.02847380410022779,1756,50,10192,0,0.0,1.0,0.006602336211274758,0.013118062563067606,29,26,0.39952119627547134,5566,2.365236875800256,3623,2.7066326530612246,0.8869701726844584,3
400,1,10,random,False,0.0,0.014862422173127134,4979,74,29496,0,0.0,0.9473684210526315,0.0006313352741047315,0.0012618296529968455,27,19,0.33412920007178115,17139,2.5324040981653564,15543,2.6062516951451045,0.9376864659614863,3
200,3,5,high-degree,False,0.0,0.022138680033416874,2394,53,13995,0,0.0,1.0,0.0022624434389140274,0.004514672686230249,21,16,0.36911876252412323,7777,2.3884376493072144,5731,2.633797784923187,0.9027509824937477,3
300,1,10,high-degree,True,0.1,0.01280794615434882,15303,196,41339,19247,0.46558939500229807,0.9285714285714286,0.006484194775235364,0.012878459538109097,107,112,0.37337392436705336,12940,2.496936182932297,14850,2.5856938968044703,0.8597450349548852,3
400,2,10,high-degree,True,0.05,0.010037794123623359,24607,247,63987,34604,0.5407973494616094,0.9382716049382716,0.0026656378239977552,0.005316172355903749,90,81,0.35576729415707314,17026,2.542423518164436,24904,2.5808211042868083,0.8655508150092988,3
150,1,10,random,True,0.1,0.026146503423946876,4819,126,14725,4537,0.30811544991511036,0.928,0.029456576942610464,0.057100664533595864,91,125,0.3851996988416437,5562,2.2373962986598595,4130,2.6898471986417656,0.8399320882852293,3
50,2,5,random,True,0.05,0.08091787439613526,828,67,3188,520,0.16311166875784192,0.7777777777777778,0.1346153846153846,0.22950819672131148,42,72,0.4200010125118914,1208,1.7875457875457876,496,3.008469259723965,0.7496863237139272,3
400,1,5,high-degree,True,0.05,0.009395642719402618,24373,229,63802,34391,0.5390269897495377,0.8979591836734694,0.0015432640033671214,0.0030812324929971988,54,49,0.3562456562342301,17054,2.542874109263658,24837,2.5819880254537475,0.8662894580107207,3
150,1,10,random,True,0.05,0.021233156390363415,4898,104,14878,4680,0.31455840838822424,0.8802816901408451,0.03174200101574403,0.061274509803921566,99,142,0.38631762222469207,5572,2.2553934010152283,4146,2.6900793117354485,0.8362683156338218,3
150,2,5,random,True,0.1,0.02117694970474445,4911,104,15034,4845,0.3222695224158574,0.9295774647887324,0.01675977653631285,0.03292591668745323,64,71,0.38271458452720986,5563,2.268896751366999,4118,2.6883065052547557,0.83171477983238,3
50,3,5,high-degree,True,0.05,0.09331651954602774,793,74,3108,486,0.15637065637065636,0.8354430379746836,0.15865384615384615,0.26666666666666666,44,79,0.41681440677514675,1162,1.8262548262548262,484,2.979086229086229,0.7435649935649936,3
100,2,5,random,True,0.05,0.034058268362741076,2437,83,8301,1963,0.2364775328273702,0.8444444444444444,0.04421175101803374,0.08402432283029299,63,90,0.3970360586012778,3250,2.1690721649484535,1904,2.8307432839416937,0.8093000843271895,3
50,3,10,high-degree,False,0.0,0.07743362831858407,452,35,2616,0,0.0,0.8773584905660378,0.22355769230769232,0.3563218390804598,47,106,0.40564165185220374,1156,1.8898963730569949,480,2.978211009174312,0.7698776758409785,3
100,2,10,high-degree,False,0.0,0.04189944134078212,1074,45,6330,0,0.0,0.9295774647887324,0.038394415357766144,0.07374301675977654,59,71,0.3973865105123848,3242,2.118827160493827,1816,2.8617693522906795,0.859083728278041,3
75,1,10,cluster,True,0.05,0.05012853470437018,1556,78,5486,1092,0.1990521327014218,0.8707482993197279,0.13375130616509928,0.2318840579710145,63,147,0.4119259443074564,2177,2.1097293343087054,1092,2.910317170980678,0.7925628873496172,3
50,3,5,random,True,0.05,0.06313131313131314,792,50,3107,476,0.1532024460894754,0.855072463768116,0.14182692307692307,0.24329896907216494,43,69,0.42030298153430196,1171,1.8331210191082803,491,2.9829417444480204,0.7492758287737368,3
150,3,10,high-degree,True,0.1,0.02193440568205557,4787,105,14799,4575,0.309142509629029,0.9420289855072463,0.033011681056373796,0.06378802747791953,95,138,0.3992760991447111,5598,2.2964024196115886,4132,2.683424555713224,0.8385026015271302,3
75,1,5,cluster,True,0.05,0.048977061376317424,1613,79,5574,1253,0.22479368496591318,0.88,0.06896551724137931,0.12790697674418605,48,75,0.40561934556043333,2104,2.045072574484339,1085,2.9041980624327235,0.78740581270183,3
400,1,5,random,False,0.0,0.016583416583416583,5005,83,29494,0,0.0,1.0,0.0005261127284206095,0.0010516721587323845,20,15,0.3367548317266135,17137,2.5469586953934056,15572,2.602563233199973,0.940665898148776,3
50,3,5,random,False,0.0,0.08928571428571429,448,40,2599,0,0.0,0.8571428571428571,0.10096153846153846,0.1806451612903226,37,49,0.413735372546792,1139,1.8397350993377484,483,2.9665255867641402,0.761446710273182,3
200,2,5,random,True,0.05,0.02030196423336265,13644,277,33734,19616,0.5814904843777791,0.8489583333333334,0.023048642533936653,0.04487885462555066,139,192,0.3967864791689444,7900,2.4345562130177516,7521,2.622280192091065,0.7822967925535068,3
100,2,5,cluster,True,0.05,0.03609958506224066,2410,87,8259,1939,0.234774185736772,0.9333333333333333,0.04072134962187318,0.07803790412486064,45,75,0.39881951190860365,3232,2.1401041666666667,1908,2.823707470638092,0.8126891875529725,3
75,1,5,high-degree,True,0.1,0.03946530872056015,1571,62,5509,1119,0.20312216373207478,0.9113924050632911,0.07523510971786834,0.13899613899613902,55,79,0.422522055709986,2173,2.0616835994194487,1097,2.917770920312216,0.7945180613541477,3
400,1,5,cluster,True,0.05,0.0081799591002045,24450,200,64173,34667,0.540211615476914,0.9014084507042254,0.0022447476412612677,0.004478343013085159,62,71,0.3690285132328742,17149,2.5776544230542107,24934,2.5822853848191607,0.8657379271656304,3
100,1,5,high-degree,True,0.05,0.03706720977596741,2455,91,8326,1967,0.23624789815037234,0.9027777777777778,0.03781268179173938,0.07258514796203239,54,72,0.39517459864421745,3271,2.1671717171717173,1917,2.8368964688926255,0.8135959644487148,3
150,3,5,random,True,0.1,0.025749261291684256,4738,122,14756,4504,0.3052317701274058,0.9,0.013712544438801422,0.02701350675337669,60,60,0.3861484697774596,5626,2.304866562009419,4084,2.6896177825969096,0.8386419083762537,3
300,1,10,random,True,0.05,0.011279428159223556,15249,172,41220,19210,0.4660359049005337,0.9444444444444444,0.008479331629153937,0.01680776123092134,127,144,0.3751084040046403,12858,2.487198795180723,14754,2.586754002911208,0.861232411450752,3
100,1,10,random,True,0.1,0.033919084593379646,2447,83,8295,1926,0.2321880650994575,0.9182389937106918,0.08493310063990692,0.15548455804046857,88,159,0.39455986856096664,3281,2.197885196374622,1904,2.8220614828209767,0.8089210367691381,3
75,1,10,random,True,0.1,0.04584717607973422,1505,69,5478,1077,0.19660460021905804,0.8846153846153846,0.14420062695924765,0.2479784366576819,73,156,0.4048018833513911,2184,2.034875444839858,1083,2.917488134355604,0.7953632712668858,3
300,3,5,cluster,True,0.1,0.012839829675728791,15265,196,41210,19244,0.4669740354282941,0.8958333333333334,0.002680965147453083,0.005345931497482439,48,48,0.3674676996643636,12814,2.472484037701429,14715,2.5816792040766803,0.8603251637951953,3
75,1,10,cluster,False,0.0,0.056878306878306875,756,43,4354,0,0.0,0.9325842696629213,0.08672936259143156,0.1586998087954111,51,89,0.3981730296689007,2137,2.0104477611940297,1066,2.917317409278824,0.8318787322002756,3
150,2,5,random,True,0.05,0.023000203541624263,4913,113,14946,4806,0.3215576073865917,0.8117647058823529,0.017521584560690705,0.034302759134973895,75,85,0.3747991292951846,5514,2.276273372018053,4126,2.6848655158570853,0.8340024086712163,3
75,3,5,random,False,0.0,0.05366492146596859,764,41,4368,0,0.0,0.9464285714285714,0.055381400208986416,0.104639684106614,44,56,0.4064510660401283,2151,2.0434142752023545,1050,2.9278846153846154,0.8269230769230769,3
400,1,10,cluster,True,0.05,0.009957557949722494,24504,244,63647,34060,0.5351391267459582,0.8571428571428571,0.002525341096418926,0.005035845427522294,79,84,0.36073086864422793,17230,2.589028249912085,24849,2.583829559916414,0.8678335192546389,3
200,2,5,cluster,False,0.0,0.02720527617477329,2426,66,14096,0,0.0,0.9,0.0025452488687782806,0.005076142131979696,22,20,0.38353451735484767,7878,2.4372213095517483,5765,2.6391174801362087,0.9042990919409761,3
